{'batchnorm': {'momentum': 0.98, 'type': 'none', 'modes': [], 'tau': 5}, 'learning_rate_tau': 10000, 'learning_rate': 0.02, 'task_id': 11, 'mode': {'max_epochs': 100, 'name': 'classic', 'min_error': 0}}
{'remove_bias': False, 'tr': {'in_seq_len': 40, 'minibatch_size': 1000, 'max_truncation': 0, 'minibatch_mode': True}, 'va': {'in_seq_len': 40, 'minibatch_size': 500, 'max_truncation': 0, 'minibatch_mode': False}, 'dataset': 'timit', 'te': {'in_seq_len': 40, 'minibatch_size': 500, 'max_truncation': 0, 'minibatch_mode': False}}
{'layer_configs': [{'layer_type': 'input'}, {'init_config': {'i': {'b': 'all_zero', 'w': 'xavier'}, 'f': {'b': 'all_one', 'w': 'xavier'}, 'c': {'b': 'all_zero', 'w': 'xavier'}, 'o': {'b': 'all_zero', 'w': 'xavier'}}, 'layer_type': 'lstm', 'regularization': {'mode': 'none', 'output_zo_prob': 0.01, 'state_zo_prob': 0.05}, 'var_scope': 'lstm_0'}, {'init_config': {'i': {'b': 'all_zero', 'w': 'xavier'}, 'c': {'b': 'all_zero', 'w': 'xavier'}, 'f': {'b': 'all_one', 'w': 'xavier'}, 'o': {'b': 'all_zero', 'w': 'xavier'}}, 'layer_type': 'lstm', 'regularization': {'mode': 'none', 'output_zo_prob': 0.01, 'state_zo_prob': 0.05}, 'var_scope': 'lstm_1'}, {'init_config': {'b': 'all_zero', 'w': 'xavier'}, 'layer_type': 'fc', 'regularization': {'mode': 'l2', 'strength': 0.0}, 'var_scope': 'output_layer'}], 'layout': [13, 70, 100, 60], 'weight_type': 'ternary', 'gradient_clip_value': 0.5, 'discrete_acts': ['c'], 'output_type': 'classification', 'n_bins': 2.0}
{'include_out': False, 'include_pred': False, 'save_model': {'path': '../tr_models/m_model11', 'enabled': False}, 'calc_performance_every': 1}

=============================
CONFIG FILE

RNN CONFIG
{'batchnorm': {'modes': [], 'momentum': 0.98, 'tau': 5, 'type': 'none'},
 'learning_rate': 0.02,
 'learning_rate_tau': 10000,
 'mode': {'max_epochs': 100, 'min_error': 0, 'name': 'classic'},
 'task_id': 11}

DATA CONFIG
{'dataset': 'timit',
 'remove_bias': False,
 'te': {'in_seq_len': 40,
        'max_truncation': 0,
        'minibatch_mode': False,
        'minibatch_size': 500},
 'tr': {'in_seq_len': 40,
        'max_truncation': 0,
        'minibatch_mode': True,
        'minibatch_size': 1000},
 'va': {'in_seq_len': 40,
        'max_truncation': 0,
        'minibatch_mode': False,
        'minibatch_size': 500}}

TRAINING CONFIG
{'discrete_acts': ['c'],
 'gradient_clip_value': 0.5,
 'layer_configs': [{'layer_type': 'input'},
                   {'init_config': {'c': {'b': 'all_zero', 'w': 'xavier'},
                                    'f': {'b': 'all_one', 'w': 'xavier'},
                                    'i': {'b': 'all_zero', 'w': 'xavier'},
                                    'o': {'b': 'all_zero', 'w': 'xavier'}},
                    'layer_type': 'lstm',
                    'regularization': {'mode': 'none',
                                       'output_zo_prob': 0.01,
                                       'state_zo_prob': 0.05},
                    'var_scope': 'lstm_0'},
                   {'init_config': {'c': {'b': 'all_zero', 'w': 'xavier'},
                                    'f': {'b': 'all_one', 'w': 'xavier'},
                                    'i': {'b': 'all_zero', 'w': 'xavier'},
                                    'o': {'b': 'all_zero', 'w': 'xavier'}},
                    'layer_type': 'lstm',
                    'regularization': {'mode': 'none',
                                       'output_zo_prob': 0.01,
                                       'state_zo_prob': 0.05},
                    'var_scope': 'lstm_1'},
                   {'init_config': {'b': 'all_zero', 'w': 'xavier'},
                    'layer_type': 'fc',
                    'regularization': {'mode': 'l2', 'strength': 0.0},
                    'var_scope': 'output_layer'}],
 'layout': [13, 70, 100, 60],
 'n_bins': 2.0,
 'output_type': 'classification',
 'weight_type': 'ternary'}
==============================


  0,  0 | TrAcc: 0.0140, TrLoss:  4.64126, VaAcc: 0.0140, VaLoss:  4.66165
  1,  0 | TrAcc: 0.3148, TrLoss:  2.47937, VaAcc: 0.2762, VaLoss:  2.68612
  2,  0 | TrAcc: 0.3595, TrLoss:  2.24689, VaAcc: 0.3057, VaLoss:  2.59182
  3,  0 | TrAcc: 0.3854, TrLoss:  2.14063, VaAcc: 0.3443, VaLoss:  2.50267
  4,  0 | TrAcc: 0.3976, TrLoss:  2.04498, VaAcc: 0.3478, VaLoss:  2.45792
  5,  0 | TrAcc: 0.4082, TrLoss:  1.99097, VaAcc: 0.3605, VaLoss:  2.45581
  6,  0 | TrAcc: 0.4196, TrLoss:  1.95335, VaAcc: 0.3601, VaLoss:  2.43767
  7,  0 | TrAcc: 0.4291, TrLoss:  1.91395, VaAcc: 0.3702, VaLoss:  2.40594
  8,  0 | TrAcc: 0.4334, TrLoss:  1.90462, VaAcc: 0.3754, VaLoss:  2.40548
  9,  0 | TrAcc: 0.4408, TrLoss:  1.87180, VaAcc: 0.3732, VaLoss:  2.39987
 10,  0 | TrAcc: 0.4452, TrLoss:  1.85358, VaAcc: 0.3780, VaLoss:  2.39040
 11,  0 | TrAcc: 0.4454, TrLoss:  1.84659, VaAcc: 0.3782, VaLoss:  2.41936
 12,  0 | TrAcc: 0.4535, TrLoss:  1.81062, VaAcc: 0.3754, VaLoss:  2.40772
 13,  0 | TrAcc: 0.4646, TrLoss:  1.76557, VaAcc: 0.3909, VaLoss:  2.38968
 14,  0 | TrAcc: 0.4619, TrLoss:  1.77432, VaAcc: 0.4030, VaLoss:  2.38619
 15,  0 | TrAcc: 0.4704, TrLoss:  1.74994, VaAcc: 0.3926, VaLoss:  2.38608
 16,  0 | TrAcc: 0.4770, TrLoss:  1.73417, VaAcc: 0.3967, VaLoss:  2.37019
 17,  0 | TrAcc: 0.4681, TrLoss:  1.73343, VaAcc: 0.4000, VaLoss:  2.37679
 18,  0 | TrAcc: 0.4724, TrLoss:  1.73320, VaAcc: 0.4069, VaLoss:  2.39554
 19,  0 | TrAcc: 0.4752, TrLoss:  1.72874, VaAcc: 0.3909, VaLoss:  2.41117
 20,  0 | TrAcc: 0.4693, TrLoss:  1.74558, VaAcc: 0.3933, VaLoss:  2.39938
 21,  0 | TrAcc: 0.4805, TrLoss:  1.71426, VaAcc: 0.3855, VaLoss:  2.40252
 22,  0 | TrAcc: 0.4751, TrLoss:  1.71252, VaAcc: 0.3952, VaLoss:  2.38729
 23,  0 | TrAcc: 0.4799, TrLoss:  1.69043, VaAcc: 0.4045, VaLoss:  2.41179
 24,  0 | TrAcc: 0.4824, TrLoss:  1.68576, VaAcc: 0.3922, VaLoss:  2.41468
 25,  0 | TrAcc: 0.4872, TrLoss:  1.66296, VaAcc: 0.3982, VaLoss:  2.40176
 26,  0 | TrAcc: 0.4894, TrLoss:  1.65857, VaAcc: 0.3984, VaLoss:  2.39135
 27,  0 | TrAcc: 0.4903, TrLoss:  1.65353, VaAcc: 0.3933, VaLoss:  2.40658
 28,  0 | TrAcc: 0.4933, TrLoss:  1.65581, VaAcc: 0.3956, VaLoss:  2.39930
 29,  0 | TrAcc: 0.4857, TrLoss:  1.67457, VaAcc: 0.4002, VaLoss:  2.40691
 30,  0 | TrAcc: 0.4907, TrLoss:  1.65395, VaAcc: 0.4015, VaLoss:  2.38689
 31,  0 | TrAcc: 0.4955, TrLoss:  1.64816, VaAcc: 0.4008, VaLoss:  2.40258
 32,  0 | TrAcc: 0.4915, TrLoss:  1.65608, VaAcc: 0.3959, VaLoss:  2.41892
 33,  0 | TrAcc: 0.4908, TrLoss:  1.65156, VaAcc: 0.3913, VaLoss:  2.42022
 34,  0 | TrAcc: 0.4879, TrLoss:  1.64088, VaAcc: 0.3987, VaLoss:  2.41899
 35,  0 | TrAcc: 0.4941, TrLoss:  1.62771, VaAcc: 0.3926, VaLoss:  2.42662
