{'task_id': 6, 'batchnorm': {'momentum': 0.98, 'tau': 5, 'type': 'none', 'modes': []}, 'learning_rate_tau': 10000, 'mode': {'max_epochs': 100, 'name': 'classic', 'min_error': 0}, 'learning_rate': 0.02}
{'dataset': 'timit', 'remove_bias': False, 'te': {'minibatch_mode': False, 'in_seq_len': 40, 'max_truncation': 0, 'minibatch_size': 500}, 'va': {'minibatch_mode': False, 'in_seq_len': 40, 'max_truncation': 0, 'minibatch_size': 500}, 'tr': {'minibatch_mode': True, 'in_seq_len': 40, 'max_truncation': 0, 'minibatch_size': 1000}}
{'layout': [13, 70, 100, 60], 'gradient_clip_value': 0.5, 'n_bins': 2.0, 'layer_configs': [{'layer_type': 'input'}, {'layer_type': 'lstm', 'var_scope': 'lstm_0', 'regularization': {'state_zo_prob': 0.05, 'output_zo_prob': 0.01, 'mode': 'none'}, 'init_config': {'f': {'w': 'xavier', 'b': 'all_one'}, 'i': {'w': 'xavier', 'b': 'all_zero'}, 'o': {'w': 'xavier', 'b': 'all_zero'}, 'c': {'w': 'xavier', 'b': 'all_zero'}}}, {'regularization': {'state_zo_prob': 0.05, 'output_zo_prob': 0.01, 'mode': 'none'}, 'var_scope': 'lstm_1', 'layer_type': 'lstm', 'init_config': {'f': {'w': 'xavier', 'b': 'all_one'}, 'i': {'w': 'xavier', 'b': 'all_zero'}, 'o': {'w': 'xavier', 'b': 'all_zero'}, 'c': {'w': 'xavier', 'b': 'all_zero'}}}, {'regularization': {'strength': 0.0, 'mode': 'l2'}, 'var_scope': 'output_layer', 'layer_type': 'fc', 'init_config': {'w': 'xavier', 'b': 'all_zero'}}], 'weight_type': 'ternary', 'discrete_acts': ['i'], 'output_type': 'classification'}
{'include_out': False, 'save_model': {'path': '../tr_models/m_model6', 'enabled': False}, 'include_pred': False, 'calc_performance_every': 1}

=============================
CONFIG FILE

RNN CONFIG
{'batchnorm': {'modes': [], 'momentum': 0.98, 'tau': 5, 'type': 'none'},
 'learning_rate': 0.02,
 'learning_rate_tau': 10000,
 'mode': {'max_epochs': 100, 'min_error': 0, 'name': 'classic'},
 'task_id': 6}

DATA CONFIG
{'dataset': 'timit',
 'remove_bias': False,
 'te': {'in_seq_len': 40,
        'max_truncation': 0,
        'minibatch_mode': False,
        'minibatch_size': 500},
 'tr': {'in_seq_len': 40,
        'max_truncation': 0,
        'minibatch_mode': True,
        'minibatch_size': 1000},
 'va': {'in_seq_len': 40,
        'max_truncation': 0,
        'minibatch_mode': False,
        'minibatch_size': 500}}

TRAINING CONFIG
{'discrete_acts': ['i'],
 'gradient_clip_value': 0.5,
 'layer_configs': [{'layer_type': 'input'},
                   {'init_config': {'c': {'b': 'all_zero', 'w': 'xavier'},
                                    'f': {'b': 'all_one', 'w': 'xavier'},
                                    'i': {'b': 'all_zero', 'w': 'xavier'},
                                    'o': {'b': 'all_zero', 'w': 'xavier'}},
                    'layer_type': 'lstm',
                    'regularization': {'mode': 'none',
                                       'output_zo_prob': 0.01,
                                       'state_zo_prob': 0.05},
                    'var_scope': 'lstm_0'},
                   {'init_config': {'c': {'b': 'all_zero', 'w': 'xavier'},
                                    'f': {'b': 'all_one', 'w': 'xavier'},
                                    'i': {'b': 'all_zero', 'w': 'xavier'},
                                    'o': {'b': 'all_zero', 'w': 'xavier'}},
                    'layer_type': 'lstm',
                    'regularization': {'mode': 'none',
                                       'output_zo_prob': 0.01,
                                       'state_zo_prob': 0.05},
                    'var_scope': 'lstm_1'},
                   {'init_config': {'b': 'all_zero', 'w': 'xavier'},
                    'layer_type': 'fc',
                    'regularization': {'mode': 'l2', 'strength': 0.0},
                    'var_scope': 'output_layer'}],
 'layout': [13, 70, 100, 60],
 'n_bins': 2.0,
 'output_type': 'classification',
 'weight_type': 'ternary'}
==============================


  0,  0 | TrAcc: 0.0165, TrLoss:  4.59262, VaAcc: 0.0209, VaLoss:  4.54166
  1,  0 | TrAcc: 0.2094, TrLoss:  3.02108, VaAcc: 0.1727, VaLoss:  3.23165
  2,  0 | TrAcc: 0.2444, TrLoss:  2.74916, VaAcc: 0.2087, VaLoss:  3.02081
  3,  0 | TrAcc: 0.2395, TrLoss:  2.72852, VaAcc: 0.1964, VaLoss:  3.06338
  4,  0 | TrAcc: 0.2365, TrLoss:  2.75871, VaAcc: 0.1665, VaLoss:  3.15898
  5,  0 | TrAcc: 0.2458, TrLoss:  2.69111, VaAcc: 0.1807, VaLoss:  3.11465
  6,  0 | TrAcc: 0.2387, TrLoss:  2.75055, VaAcc: 0.1766, VaLoss:  3.15645
  7,  0 | TrAcc: 0.2284, TrLoss:  2.77815, VaAcc: 0.1550, VaLoss:  3.20714
  8,  0 | TrAcc: 0.2355, TrLoss:  2.75219, VaAcc: 0.1682, VaLoss:  3.20662
  9,  0 | TrAcc: 0.2295, TrLoss:  2.76242, VaAcc: 0.1552, VaLoss:  3.23073
 10,  0 | TrAcc: 0.2386, TrLoss:  2.72907, VaAcc: 0.1624, VaLoss:  3.20723
 11,  0 | TrAcc: 0.2298, TrLoss:  2.78233, VaAcc: 0.1531, VaLoss:  3.21115
 12,  0 | TrAcc: 0.2199, TrLoss:  2.79615, VaAcc: 0.1386, VaLoss:  3.27514
 13,  0 | TrAcc: 0.2369, TrLoss:  2.75145, VaAcc: 0.1587, VaLoss:  3.23642
 14,  0 | TrAcc: 0.2302, TrLoss:  2.74967, VaAcc: 0.1486, VaLoss:  3.25755
 15,  0 | TrAcc: 0.2447, TrLoss:  2.69307, VaAcc: 0.1643, VaLoss:  3.20203
 16,  0 | TrAcc: 0.2379, TrLoss:  2.71078, VaAcc: 0.1544, VaLoss:  3.22909
 17,  0 | TrAcc: 0.2428, TrLoss:  2.67641, VaAcc: 0.1585, VaLoss:  3.20404
 18,  0 | TrAcc: 0.2509, TrLoss:  2.65319, VaAcc: 0.1813, VaLoss:  3.15632
 19,  0 | TrAcc: 0.2520, TrLoss:  2.63764, VaAcc: 0.1645, VaLoss:  3.19160
 20,  0 | TrAcc: 0.2563, TrLoss:  2.61304, VaAcc: 0.1751, VaLoss:  3.16416
 21,  0 | TrAcc: 0.2531, TrLoss:  2.63515, VaAcc: 0.1662, VaLoss:  3.18535
 22,  0 | TrAcc: 0.2521, TrLoss:  2.65593, VaAcc: 0.1723, VaLoss:  3.18665
 23,  0 | TrAcc: 0.2545, TrLoss:  2.61035, VaAcc: 0.1677, VaLoss:  3.18401
 24,  0 | TrAcc: 0.2461, TrLoss:  2.66497, VaAcc: 0.1621, VaLoss:  3.20620
 25,  0 | TrAcc: 0.2470, TrLoss:  2.64913, VaAcc: 0.1654, VaLoss:  3.18829
 26,  0 | TrAcc: 0.2547, TrLoss:  2.62940, VaAcc: 0.1636, VaLoss:  3.19924
 27,  0 | TrAcc: 0.2528, TrLoss:  2.61541, VaAcc: 0.1604, VaLoss:  3.19050
 28,  0 | TrAcc: 0.2519, TrLoss:  2.65473, VaAcc: 0.1462, VaLoss:  3.23268
 29,  0 | TrAcc: 0.2527, TrLoss:  2.63673, VaAcc: 0.1606, VaLoss:  3.22537
 30,  0 | TrAcc: 0.2539, TrLoss:  2.65130, VaAcc: 0.1630, VaLoss:  3.22355
 31,  0 | TrAcc: 0.2477, TrLoss:  2.66732, VaAcc: 0.1524, VaLoss:  3.25050
 32,  0 | TrAcc: 0.2472, TrLoss:  2.69122, VaAcc: 0.1486, VaLoss:  3.26181
 33,  0 | TrAcc: 0.2519, TrLoss:  2.66345, VaAcc: 0.1574, VaLoss:  3.23703
 34,  0 | TrAcc: 0.2580, TrLoss:  2.63751, VaAcc: 0.1641, VaLoss:  3.23576
 35,  0 | TrAcc: 0.2521, TrLoss:  2.62823, VaAcc: 0.1578, VaLoss:  3.21148
 36,  0 | TrAcc: 0.2550, TrLoss:  2.62836, VaAcc: 0.1591, VaLoss:  3.22024
 37,  0 | TrAcc: 0.2635, TrLoss:  2.60591, VaAcc: 0.1654, VaLoss:  3.21096
 38,  0 | TrAcc: 0.2618, TrLoss:  2.60952, VaAcc: 0.1738, VaLoss:  3.19010
 39,  0 | TrAcc: 0.2648, TrLoss:  2.59758, VaAcc: 0.1712, VaLoss:  3.20984
 40,  0 | TrAcc: 0.2565, TrLoss:  2.61027, VaAcc: 0.1611, VaLoss:  3.20936
 41,  0 | TrAcc: 0.2621, TrLoss:  2.59412, VaAcc: 0.1673, VaLoss:  3.19383
 42,  0 | TrAcc: 0.2669, TrLoss:  2.58751, VaAcc: 0.1647, VaLoss:  3.19876
 43,  0 | TrAcc: 0.2650, TrLoss:  2.58893, VaAcc: 0.1576, VaLoss:  3.20023
 44,  0 | TrAcc: 0.2718, TrLoss:  2.56238, VaAcc: 0.1527, VaLoss:  3.21346
 45,  0 | TrAcc: 0.2663, TrLoss:  2.58561, VaAcc: 0.1624, VaLoss:  3.20342
 46,  0 | TrAcc: 0.2625, TrLoss:  2.57835, VaAcc: 0.1602, VaLoss:  3.19734
 47,  0 | TrAcc: 0.2577, TrLoss:  2.60917, VaAcc: 0.1550, VaLoss:  3.20622
 48,  0 | TrAcc: 0.2585, TrLoss:  2.60313, VaAcc: 0.1494, VaLoss:  3.21514
 49,  0 | TrAcc: 0.2690, TrLoss:  2.58042, VaAcc: 0.1652, VaLoss:  3.20112
 50,  0 | TrAcc: 0.2618, TrLoss:  2.58761, VaAcc: 0.1686, VaLoss:  3.20446
 51,  0 | TrAcc: 0.2585, TrLoss:  2.59227, VaAcc: 0.1557, VaLoss:  3.20497
 52,  0 | TrAcc: 0.2613, TrLoss:  2.58752, VaAcc: 0.1665, VaLoss:  3.19778
 53,  0 | TrAcc: 0.2639, TrLoss:  2.57968, VaAcc: 0.1660, VaLoss:  3.20597
 54,  0 | TrAcc: 0.2651, TrLoss:  2.57050, VaAcc: 0.1636, VaLoss:  3.20418
 55,  0 | TrAcc: 0.2574, TrLoss:  2.59662, VaAcc: 0.1537, VaLoss:  3.22911
 56,  0 | TrAcc: 0.2589, TrLoss:  2.60855, VaAcc: 0.1619, VaLoss:  3.24937
 57,  0 | TrAcc: 0.2537, TrLoss:  2.60338, VaAcc: 0.1455, VaLoss:  3.24733
 58,  0 | TrAcc: 0.2600, TrLoss:  2.58476, VaAcc: 0.1555, VaLoss:  3.23217
 59,  0 | TrAcc: 0.2655, TrLoss:  2.57449, VaAcc: 0.1533, VaLoss:  3.24729
